Review,Label
Made my living room look so upscale. In love,1
Perfect to show case our family flag in our living room. Love you can adjust the brightness and angle and even the color hue. I'd buy this again,1
"A very nice addition to our entry hall, illuminating our stain glass piece above our front door. It is very attractive and easy to install and operate.",1
"I was a little hesitant after reading some reviews, but I am so happy with this purchase! It arrived quickly, well packaged. Super easy to install with all hardware and even a handy template. I light it every day for the past month, and so far the batteries have held up and have not been replaced yet. I also love the adjustable lighting and timer! Highly recommend. Great value!",1
Used the lamp to highlight one of my photographs on our studio tour.....exactly what was needed for visitors to draw attention to the image.,1
Very dim to the point of being useless.,0
Easy to install and love the remote and light timer,1
Works great. Super easy to install.,1
Easy to install everything is good except for the brightness it's not very bright even on the brightest setting but of course it's battery powered,0
Works great I would recommend it to anyone for anybody's pictures,1
I bought 5 and only 3 work properly. 2 arrived brand new and were completely inoperable. Do you guys test them out before they’re shipped out??? The 2 that worked out of the box stopped working after about a week. The remotes are also useless. Several don’t work. This product is obviously a SCAM given the high amount of complaints about the same problem!!,0
" Remote controlled, no plug in needed, timer options. Just beautiful!",1
They look great but the charge did not last very long and because they are high up on the wall charging them is difficult. I paid someone to install them and because I have high ceilings I am not sure how to get up there to charge them. I charged them fully before they were installed but the charge lasted only about 8 hours. One of the remote power switch never worked.,0
